Código,Entidade,Região,Cidade,Qualidade do Ar,Poluição da Água,Ano,Produção Anual de Plástico,Participação na emissão global de plásticos para o oceano
UNI,United States of America,Illinois,Bloomington,93.75,25.0,,,
UNI,United States of America,Illinois,Collinsville,75.0,25.0,,,
UNI,United States of America,Illinois,Rock Island,79.16666667,50.0,,,
UNI,United States of America,Illinois,Champaign,58.33333333,33.33333333,,,
UNI,United States of America,Illinois,Mount Vernon,100.0,0.0,,,
UNI,United States of America,Iowa,Burlington,87.5,37.5,,,
UNI,United States of America,Illinois,DeKalb,75.0,50.0,,,
UNI,United States of America,Florida,Bradenton,83.33333333,42.85714286,,,
UNI,United States of America,Michigan,Hazel Park,25.0,25.0,,,
UNI,United States of America,Florida,Kissimmee,70.0,68.75,,,
UNI,United States of America,Florida,Fort Pierce,75.0,0.0,,,
UNI,United States of America,Florida,Deerfield Beach,91.66666667,36.11111111,,,
UNI,United States of America,California,Paso Robles,100.0,75.0,,,
UNI,United States of America,Tennessee,Germantown,100.0,25.0,,,
UNI,United States of America,South Carolina,Florence,100.0,50.0,,,
UNI,United States of America,California,Yucaipa,50.0,75.0,,,
UNI,United States of America,Indiana,East Chicago,100.0,50.0,,,
UNI,United States of America,Ohio,Lorain,0.0,50.0,,,
UNI,United States of America,Florida,Palm Coast,90.0,55.0,,,
UNI,United States of America,South Carolina,Fairfax,78.33333333,28.84615385,,,
UNI,United States of America,California,Apple Valley,100.0,0.0,,,
UNI,United States of America,North Carolina,Thomasville,87.5,50.0,,,
UNI,United States of America,North Carolina,High Point,75.0,12.5,,,
UNI,United States of America,Connecticut,Norwich,92.85714286,50.0,,,
UNI,United States of America,California,San Rafael,100.0,0.0,,,
UNI,United States of America,Indiana,Lafayette,66.66666667,56.25,,,
UNI,United States of America,Florida,Lakeland,100.0,45.0,,,
UNI,United States of America,Rhode Island,Barrington,50.0,25.0,,,
UNI,United States of America,California,Santa Maria,83.33333333,75.0,,,
UNI,United States of America,North Carolina,Asheville,88.88888889,48.0,,,
UNI,United States of America,Georgia,Gainesville,100.0,50.0,,,
UNI,United States of America,West Virginia,Morgantown,86.11111111,75.0,,,
UNI,United States of America,California,Atascadero,100.0,100.0,,,
UNI,United States of America,California,Citrus Heights,100.0,50.0,,,
UNI,United States of America,North Carolina,Wilmington,100.0,50.0,,,
UNI,United States of America,Mississippi,Tupelo,85.71428571,25.0,,,
UNI,United States of America,Georgia,Perry,87.5,50.0,,,
UNI,United States of America,California,Davis,75.0,25.0,,,
UNI,United States of America,Maryland,College Park,100.0,0.0,,,
UNI,United States of America,Oregon,Bend,100.0,0.0,,,
UNI,United States of America,North Carolina,Chapel Hill,83.33333333,41.66666667,,,
UNI,United States of America,Colorado,Pueblo,95.0,50.0,,,
UNI,United States of America,Iowa,Clinton,87.5,50.0,,,
UNI,United States of America,Washington,Renton,62.5,16.66666667,,,
UNI,United States of America,California,Highland,50.0,100.0,,,
UNI,United States of America,Kentucky,Bowling Green,91.66666667,100.0,,,
UNI,United States of America,Washington,Bremerton,100.0,25.0,,,
UNI,United States of America,Texas,College Station,77.5,35.0,,,
UNI,United States of America,Ohio,Ashland,83.33333333,8.333333333,,,
UNI,United States of America,Pennsylvania,Greensburg,87.5,50.0,,,
UNI,United States of America,Minnesota,St. Cloud,100.0,0.0,,,
UNI,United States of America,North Dakota,Butte,75.0,56.25,,,
UNI,United States of America,Connecticut,Farmington,75.0,50.0,,,
UNI,United States of America,New York,New Rochelle,50.0,25.0,,,
UNI,United States of America,California,Pleasanton,100.0,0.0,,,
UNI,United States of America,Oregon,Corvallis,75.0,50.0,,,
UNI,United States of America,California,Lake Forest,87.5,0.0,,,
UNI,United States of America,Maryland,Gaithersburg,91.66666667,12.5,,,
UNI,United States of America,Maryland,Easton,100.0,50.0,,,
UNI,United States of America,Maryland,Hyattsville,50.0,75.0,,,
UNI,United States of America,Connecticut,Fairfield,79.16666667,62.5,,,
UNI,United States of America,Connecticut,Trumbull,91.66666667,25.0,,,
UNI,United States of America,Maryland,Laurel,87.5,50.0,,,
UNI,United States of America,Ohio,Athens,100.0,0.0,,,
UNI,United States of America,Maryland,Hagerstown,87.5,50.0,,,
UNI,United States of America,Maryland,Salisbury,100.0,0.0,,,
UNI,United States of America,Delaware,Georgetown,100.0,50.0,,,
UNI,United States of America,Delaware,Milton,50.0,100.0,,,
UNI,United States of America,Kentucky,Richmond,80.26315789,47.36842105,,,
UNI,United States of America,New Hampshire,Keene,100.0,50.0,,,
UNI,United States of America,Tennessee,Johnson City,90.0,20.0,,,
UNI,United States of America,South Carolina,Spartanburg,100.0,25.0,,,
UNI,United States of America,Texas,Victoria,100.0,25.0,,,
UNI,United States of America,California,Banning,80.0,50.0,,,
UNI,United States of America,Massachusetts,Barnstable,100.0,75.0,,,
UNI,United States of America,Oklahoma,Bartlesville,75.0,75.0,,,
UNI,United States of America,Texas,Baytown,100.0,50.0,,,
UNI,United States of America,North Carolina,Beaufort,50.0,75.0,,,
UNI,United States of America,West Virginia,Beckley,100.0,50.0,,,
UNI,United States of America,California,Belmont,100.0,25.0,,,
UNI,United States of America,Arkansas,Bentonville,91.66666667,0.0,,,
UNI,United States of America,Pennsylvania,York,64.28571429,75.0,,,
UNI,United States of America,Florida,Delray Beach,100.0,0.0,,,
UNI,United States of America,Oregon,Newport,100.0,75.0,,,
UNI,United States of America,California,Grass Valley,62.5,62.5,,,
UNI,United States of America,New York,Mount Vernon,100.0,50.0,,,
UNI,United States of America,Oregon,Medford,85.71428571,25.0,,,
UNI,United States of America,California,Ukiah,100.0,50.0,,,
UNI,United States of America,California,Dublin,100.0,0.0,,,
UNI,United States of America,California,Ojai,87.5,50.0,,,
UNI,United States of America,West Virginia,Wheeling,70.0,75.0,,,
UNI,United States of America,California,Temecula,71.42857143,27.77777778,,,
UNI,United States of America,California,Murrieta,100.0,25.0,,,
UNI,United States of America,California,Indio,50.0,25.0,,,
UNI,United States of America,South Carolina,Myrtle Beach,87.5,50.0,,,
UNI,United States of America,California,Redondo Beach,100.0,37.5,,,
UNI,United States of America,Washington,Kent,100.0,0.0,,,
UNI,United States of America,Texas,Texarkana,64.28571429,75.0,,,
UNI,United States of America,Washington,Kennewick,95.0,20.0,,,
UNI,United States of America,California,Camarillo,100.0,0.0,,,
UNI,United States of America,Nebraska,Kearney,100.0,75.0,,,
UNI,United States of America,Oregon,Klamath Falls,83.33333333,62.5,,,
UNI,United States of America,Oregon,Roseburg,75.0,40.0,,,
UNI,United States of America,California,Danville,100.0,75.0,,,
UNI,United States of America,South Carolina,North Charleston,100.0,50.0,,,
UNI,United States of America,California,Oroville,100.0,0.0,,,
UNI,United States of America,California,Madera,75.0,50.0,,,
UNI,United States of America,California,Glendora,50.0,25.0,,,
UNI,United States of America,Florida,Panama City,50.0,37.5,,,
UNI,United States of America,Texas,Longview,85.0,75.0,,,
UNI,United States of America,North Carolina,Cary,50.0,62.5,,,
UNI,United States of America,Ohio,Hamilton,87.5,50.0,,,
UNI,United States of America,Georgia,Marietta,80.55555556,10.0,,,
UNI,United States of America,Oklahoma,Stillwater,93.75,50.0,,,
UNI,United States of America,Montana,Kalispell,89.28571429,0.0,,,
UNI,United States of America,Michigan,Livonia,100.0,25.0,,,
UNI,United States of America,California,Montclair,75.0,0.0,,,
UNI,United States of America,Kansas,Manhattan,100.0,0.0,,,
UNI,United States of America,California,Yucca Valley,87.5,50.0,,,
UNI,United States of America,Louisiana,Lake Charles,66.66666667,60.0,,,
UNI,United States of America,Texas,Huntsville,100.0,50.0,,,
UNI,United States of America,Mississippi,Moss Point,91.66666667,50.0,,,
UNI,United States of America,Mississippi,Verona,100.0,50.0,,,
UNI,United States of America,Mississippi,Olive Branch,100.0,0.0,,,
UNI,United States of America,Texas,Harlingen,100.0,0.0,,,
UNI,United States of America,Indiana,Valparaiso,100.0,50.0,,,
UNI,United States of America,Wyoming,Jackson,100.0,50.0,,,
UNI,United States of America,Colorado,Loveland,72.5,35.0,,,
UNI,United States of America,Michigan,Bloomfield Hills,0.0,100.0,,,
UNI,United States of America,North Carolina,Boone,75.0,50.0,,,
UNI,United States of America,Ohio,Bowling Green,100.0,16.66666667,,,
UNI,United States of America,Florida,Boynton Beach,100.0,50.0,,,
UNI,United States of America,Minnesota,Brainerd,100.0,50.0,,,
UNI,United States of America,Missouri,Branson,100.0,0.0,,,
UNI,United States of America,Vermont,Brattleboro,100.0,50.0,,,
UNI,United States of America,Colorado,Breckenridge,100.0,25.0,,,
UNI,United States of America,Indiana,Kokomo,90.0,25.0,,,
UNI,United States of America,Idaho,Sandpoint,100.0,0.0,,,
UNI,United States of America,Wisconsin,Wisconsin Dells,100.0,50.0,,,
UNI,United States of America,Minnesota,Albert Lea,100.0,25.0,,,
UNI,United States of America,California,Corcoran,50.0,50.0,,,
UNI,United States of America,New Jersey,Bridgeton,100.0,50.0,,,
UNI,United States of America,California,Tustin,75.0,37.5,,,
UNI,United States of America,Florida,Ocala,77.5,32.5,,,
UNI,United States of America,Wyoming,Gillette,100.0,50.0,,,
UNI,United States of America,Texas,San Angelo,100.0,37.5,,,
UNI,United States of America,Georgia,Pinehurst,100.0,0.0,,,
UNI,United States of America,California,Imperial,87.5,50.0,,,
UNI,United States of America,Florida,Largo,75.0,75.0,,,
UNI,United States of America,Indiana,Muncie,87.5,50.0,,,
UNI,United States of America,New York,Elmira,100.0,25.0,,,
UNI,United States of America,Mississippi,Laurel,87.5,50.0,,,
UNI,United States of America,Wisconsin,La Crosse,100.0,50.0,,,
UNI,United States of America,Massachusetts,Franklin,87.5,12.5,,,
UNI,United States of America,Kentucky,Elizabethtown,90.0,0.0,,,
UNI,United States of America,Washington,Selah,75.0,25.0,,,
UNI,United States of America,California,Lake Elsinore,50.0,75.0,,,
UNI,United States of America,California,Aliso Viejo,100.0,75.0,,,
UNI,United States of America,Florida,Melbourne,80.0,39.28571429,,,
UNI,United States of America,Michigan,Muskegon,100.0,50.0,,,
UNI,United States of America,Florida,Safety Harbor,100.0,75.0,,,
UNI,United States of America,Missouri,Marshall,100.0,50.0,,,
UNI,United States of America,Missouri,Rolla,100.0,25.0,,,
UNI,United States of America,Missouri,Taos,100.0,75.0,,,
UNI,United States of America,Montana,Libby,100.0,25.0,,,
UNI,United States of America,Indiana,Crown Point,87.5,25.0,,,
UNI,United States of America,Washington,Wenatchee,25.0,0.0,,,
UNI,United States of America,Missouri,Liberty,62.5,50.0,,,
UNI,United States of America,Missouri,Chesterfield,87.5,37.5,,,
UNI,United States of America,Missouri,O'Fallon,0.0,100.0,,,
UNI,United States of America,New York,Youngstown,75.0,58.33333333,,,
UNI,United States of America,Montana,Forsyth,80.0,100.0,,,
UNI,United States of America,South Carolina,Rock Hill,87.5,62.5,,,
UNI,United States of America,New Jersey,Morristown,100.0,100.0,,,
UNI,United States of America,Georgia,Leesburg,87.5,50.0,,,
UNI,United States of America,Nebraska,Oshkosh,50.0,75.0,,,
UNI,United States of America,Missouri,Brentwood,75.0,0.0,,,
UNI,United States of America,Florida,Cape Canaveral,75.0,0.0,,,
UNI,United States of America,Missouri,Clayton,87.5,50.0,,,
UNI,United States of America,Florida,Vero Beach,93.75,62.5,,,
UNI,United States of America,Georgia,Lawrenceville,100.0,0.0,,,
UNI,United States of America,Texas,Weatherford,100.0,0.0,,,
UNI,United States of America,Texas,Del Rio,100.0,25.0,,,
UNI,United States of America,Virginia,Warrenton,100.0,0.0,,,
UNI,United States of America,Texas,Mansfield,90.0,0.0,,,
UNI,United States of America,Indiana,Jeffersonville,87.5,50.0,,,
UNI,United States of America,Texas,Lake Worth,100.0,100.0,,,
UNI,United States of America,Texas,Katy,60.0,50.0,,,
UNI,United States of America,Texas,McLean,100.0,25.0,,,
UNI,United States of America,Texas,Leander,100.0,0.0,,,
UNI,United States of America,Texas,San Marcos,100.0,0.0,,,
UNI,United States of America,Texas,League City,75.0,25.0,,,
UNI,United States of America,Washington,Pullman,100.0,0.0,,,
UNI,United States of America,Ohio,Mansfield,75.0,25.0,,,
UNI,United States of America,Iowa,Fort Dodge,25.0,75.0,,,
UNI,United States of America,Minnesota,Lakeville,100.0,50.0,,,
UNI,United States of America,Florida,Titusville,100.0,25.0,,,
UNI,United States of America,Washington,Lakewood,100.0,75.0,,,
UNI,United States of America,Washington,Longview,0.0,75.0,,,
UNI,United States of America,Mississippi,Oxford,100.0,0.0,,,
UNI,United States of America,Ohio,Lima,75.0,50.0,,,
UNI,United States of America,Florida,Fort Walton Beach,100.0,50.0,,,
UNI,United States of America,Kentucky,Paducah,85.71428571,62.5,,,
UNI,United States of America,Minnesota,Coon Rapids,100.0,50.0,,,
UNI,United States of America,Michigan,Traverse City,75.0,25.0,,,
UNI,United States of America,California,Rocklin,100.0,0.0,,,
UNI,United States of America,Wisconsin,Sheboygan,100.0,0.0,,,
UNI,United States of America,California,Marina,100.0,50.0,,,
UNI,United States of America,Florida,Sebring,25.0,50.0,,,
UNI,United States of America,Louisiana,Alexandria,100.0,50.0,,,
UNI,United States of America,Tennessee,Jackson,96.875,12.5,,,
UNI,United States of America,Minnesota,Eden Prairie,91.66666667,8.333333333,,,
UNI,United States of America,New Mexico,Clovis,0.0,100.0,,,
UNI,United States of America,Wisconsin,Fond du Lac,75.0,75.0,,,
UNI,United States of America,Florida,New Port Richey,50.0,0.0,,,
UNI,United States of America,Florida,Jupiter,100.0,25.0,,,
UNI,United States of America,North Carolina,Jacksonville,100.0,0.0,,,
UNI,United States of America,Ohio,Lebanon,100.0,50.0,,,
UNI,United States of America,Louisiana,Slidell,50.0,100.0,,,
UNI,United States of America,Wyoming,Torrington,90.0,75.0,,,
UNI,United States of America,Colorado,Longmont,0.0,75.0,,,
UNI,United States of America,New Jersey,East Orange,100.0,75.0,,,
UNI,United States of America,California,Foster City,100.0,0.0,,,
UNI,United States of America,Georgia,Statesboro,75.0,41.66666667,,,
UNI,United States of America,Florida,DeLand,81.25,25.0,,,
UNI,United States of America,Colorado,Grand Junction,85.41666667,18.75,,,
UNI,United States of America,Nebraska,North Platte,100.0,25.0,,,
UNI,United States of America,Michigan,Troy,62.5,25.0,,,
UNI,United States of America,Florida,Weston,100.0,0.0,,,
UNI,United States of America,Nevada,Mesquite,100.0,0.0,,,
UNI,United States of America,Michigan,Novi,100.0,0.0,,,
UNI,United States of America,Georgia,Brunswick,78.125,37.5,,,
UNI,United States of America,New Jersey,Long Branch,75.0,25.0,,,
UNI,United States of America,Michigan,Monroe,100.0,25.0,,,
UNI,United States of America,Georgia,Dalton,100.0,25.0,,,
UNI,United States of America,New Jersey,Summit,37.5,62.5,,,
UNI,United States of America,South Carolina,Hilton Head Island,100.0,25.0,,,
UNI,United States of America,North Carolina,New Bern,100.0,50.0,,,
UNI,United States of America,Georgia,Alpharetta,62.5,37.5,,,
UNI,United States of America,Kentucky,Radcliff,87.5,50.0,,,
UNI,United States of America,Georgia,Cumming,58.33333333,41.66666667,,,
UNI,United States of America,Ohio,Ironton,100.0,50.0,,,
UNI,United States of America,Michigan,Midland,95.0,33.33333333,,,
UNI,United States of America,Georgia,Valdosta,100.0,50.0,,,
UNI,United States of America,New Mexico,Hobbs,100.0,50.0,,,
UNI,United States of America,Washington,Langley,100.0,0.0,,,
UNI,United States of America,Colorado,Durango,75.0,0.0,,,
UNI,United States of America,New Mexico,Farmington,95.0,50.0,,,
UNI,United States of America,Pennsylvania,Williamsport,100.0,0.0,,,
UNI,United States of America,Wyoming,Sheridan,95.83333333,12.5,,,
UNI,United States of America,Michigan,Rochester,100.0,0.0,,,
UNI,United States of America,Ohio,Fairborn,87.5,50.0,,,
UNI,United States of America,Michigan,Ypsilanti,75.0,66.66666667,,,
UNI,United States of America,Illinois,Lisle,100.0,0.0,,,
